Client UID,Counsellor,Program Name,Service Location,Assessment Date,Assessment Duration,Language Served,Assessment Type,Format,Setl Asset None,Setl Asset Family,Setl Asset Knowledge Canada,Setl Asset Motivation,Setl Asset Other,Live in Canada Needs,Basic Needs (BN),BN IRCC referral,BN non-IRCC referral ,Family Needs (FN),BN IRCC referral_1,BN non-IRCC referral,Health Needs (HN),HN IRCC referral,HN non-IRCC referral,Housing Needs (HoN),HoN IRCC referral,HoN non-IRCC referral,Knowledge Goverment Services (KGS),KGS IRCC referral,KGS nonIRCC referral,Knowledge Canada (KC),KC IRCC referral,KC nonIRCC referral,Legal Needs (LN),LN IRCC referral,LN non-IRCC referral,Financial Needs (FN),FN IRCC referral,FN non-IRCC referral,Community Knowlede (CK),KN IRCC referral,KN Non-IRCC referral,Networking Needs (NN),NN IRCC referral,NN non-IRCC referral,Racism-Discrimination (RD),RD IRCC referral,RD non-IRCC referral,Language Asset None,Language Asset Sufficient Know. English,Language Asset Sufficient Know. French,Language Asset Other,Language Needs,Official Language Needs (OL),OL_language_en,OL_language_fr,OL IRCC referral,OL non-IRCC referral,Literacy (LI),LI_language_en,LI_language_fr,LI IRCC referral,LI non-IRCC referral,Language For Employemnt (LE),LE_language_en,LE_language_fr,LE IRCC referral,LE non-IRCC referral,Employment Asset Currently employed,Employment Asset Foreign Credential,Employment Asset Knoweldge Labout Market,Employment Asset Post Secondary in Canada,Employment Asset Post Secondary out Canada,Employment Asset Previous Empl. Canada,Employment Asset Taking Training,Employment Asset Work Experience,Employment Asset Other,Employment Needs,Knowledge Labour Market (KLM),KLM IRCC referral,KLM non-IRCC referral,Finding Employment (FE),FE IRCC referral,FE non-IRCC referral,Credentials (CRED),CRED IRCC referral,CRED non-IRCC referral,Education Needs (EDU),EDU non-IRCC referral,EDU IRCC referral,Required Childcare,Required Digital Equip,Required Digital Support,Required Interpretation,Required Short-Term,Required Transportation,Required Translation,data_source_month,de8adb846b68f2e6d78d2fe9d88a3a2a,Birthdate,Gender,Country of Origin,Language,Postal Code,immigration_class,Arrival Date,Landing Date,age,years_in_canada,months_since_landing
e42a3dd51e8f749397061017b4cf4e07,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-02,1.0,English,Initial,In-person,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1977-08-01,Male,Bangladesh,Bengali,M1E3E9,Refugee Claimant,,,48.7,,
5512534479f2ad7a3f8798fdd4f44be7,Qudsia,Community Services Program,Toronto SIP,2025-06-03,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1987-03-30,Female,Afghanistan,Dari,M1J2G7,Atlantic Immigration Program,2022-06-13,2022-06-13,39.0,3.79,45.4
365115cdb6b4f0a610988f82fd27e04f,Anastasiia,Itinerant - Brampton,Achev - Brampton East,2025-06-04,1.5,English,Initial,In-person,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1997-06-26,Female,Kenya,Kiswahili,L6W3J3,Convention Refugee,2023-08-01,2023-09-14,28.8,2.65,30.4
2aa68a348ac4132077e93f0a3252e240,Anastasiia,Itinerant - Brampton,Achev - Brampton East,2025-06-04,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1992-09-22,Female,India,Hindi,L6S5Y3,Family Sponsorship,2023-01-20,2023-01-20,33.5,3.18,38.2
f428997711970424183cc507ff1fbb34,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-03,1.0,English,Initial,In-person,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1976-03-01,Male,Bangladesh,Bengali,M1M1V7,Refugee Claimant,,,50.1,,
a7fd2c42d108e3aa39f9a13782faff36,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-03,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1980-03-17,Female,Bangladesh,Bengali,M1M1V7,Refugee Claimant,,,46.0,,
4fee2e7f182c13c10fea90954d0358f7,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-03,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,2007-04-29,Male,Bangladesh,Bengali,M1M1V7,Refugee Claimant,,,18.9,,
2bd68c822911dab57731aa8a29d89b9d,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-03,1.0,English,Initial,In-person,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,2013-01-18,Female,Bangladesh,Bengali,M1M1V7,Refugee Claimant,,,13.2,,
cd491df31e3670b32f31619e5031f674,Yassmin,Settlement Integration Place,Toronto SIP,2025-06-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,,,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1977-09-11,Female,Sri Lanka,Tamil,M1T2P6,Permanent Resident,,,48.5,,
fd41cacb2fac13583388fdf3cfbbcf5a,Anosha,Family in Settlement Together,Toronto SIP,2025-06-05,1.0,Dari,Initial,In-person,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1998-07-05,Male,Afghanistan,Dari,A9A9A9,Government-Assisted Refugee,,,27.7,,
65c072bc3e0ae63d86c54e9afcee5bdd,Yassmin,Settlement Integration Place,Toronto SIP,2025-06-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,2003-08-17,Female,Sri Lanka,Tamil,M1T2P6,Permanent Resident,,,22.6,,
3aeb6455162da9ca27e051446f29a814,Anosha,Family in Settlement Together,Toronto SIP,2025-06-05,1.0,Pashto,Initial,In-person,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1985-05-04,Male,Afghanistan,Pashto,A9A9A9,Government-Assisted Refugee,,,40.9,,
cb456b13c51d4ed8b48c4866a0d4399c,Anosha,Family in Settlement Together,Toronto SIP,2025-06-05,1.0,Pashto,Initial,In-person,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1984-05-04,Female,Afghanistan,Pashto,A9A9A9,Government-Assisted Refugee,,,41.9,,
6e5581011f5a6a637ae38cbe92784317,Anosha,Family in Settlement Together,Toronto SIP,2025-06-05,1.0,Dari,Initial,In-person,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,2002-05-02,Female,Afghanistan,Pashto,A9A9A9,Government-Assisted Refugee,,,23.9,,
ae841803dca2a53926d60a8b9c80f40b,Anosha,Family in Settlement Together,Toronto SIP,2025-06-05,1.0,Pashto,Initial,In-person,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,2011-08-24,Male,Afghanistan,Pashto,A9A9A9,Government-Assisted Refugee,,,14.6,,
f9bbded16ae9784f3348a9b63b4e25ba,Yassmin,Settlement Integration Place,Toronto SIP,2025-06-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,2008-11-15,Male,Sri Lanka,Tamil,M1T2P6,Permanent Resident,,,17.4,,
c27238eed0e25ac18a5aa21715d0cfcd,Anosha,Family in Settlement Together,Toronto SIP,2025-06-05,1.0,Pashto,Initial,In-person,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,2016-04-25,Female,Afghanistan,Pashto,A9A9A9,Government-Assisted Refugee,,,9.9,,
0b4100dc1e4069be5106d93115ec3b55,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-02,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1959-03-04,Male,Haiti,English,M1E3R3,Canadian Citizen,,,67.1,,
92dd30c4642dfed7b3ef06b9cf0b882e,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-02,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1963-02-21,Female,Haiti,English,M1E3R3,Canadian Citizen,,,63.1,,
480d84f23b7fe2c65fc247e65c59c8a4,Anosha,Family in Settlement Together,Toronto SIP,2025-06-05,1.0,Pashto,Initial,In-person,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1992-04-10,Male,Afghanistan,Pashto,M1C4H5,Protected Person,2023-04-17,,34.0,2.94,
1e147683bf77f1af4bebdfc74ff3ccfe,Daljeet,Orientation - Brampton,Brampton,2025-06-02,0.5,English,,Phone-Email,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1995-03-27,Male,India,Punjabi,L7C3P3,Canadian Experience,2014-08-14,2018-03-08,31.0,11.62,96.6
8189530e1a71c4439905b230072a564e,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1982-03-05,Male,Bangladesh,Bengali,M4C5L8,Canadian Citizen,,,44.1,,
0c841b4a34e1bfceb569e1e21a15f972,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1965-02-05,Female,Ethiopia,English,M1H2H6,Canadian Citizen,,,61.1,,
95e9a9191bb7f5a865fab7476f7d2508,Qudsia,CCAT - Settlement (Toronto),Toronto SIP,2025-06-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1952-01-02,Male,Ethiopia,English,M1H2H6,Canadian Citizen,,,74.2,,
5151f885648974ec1c5c4e8fded99b7e,Daljeet,Orientation - Brampton,Brampton,2025-06-05,1.0,English,,Phone-Email,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1981-02-01,Female,Ecuador,Spanish,N2V2W5,Family Sponsorship,2024-02-02,2024-02-02,45.1,2.15,25.8
a6803ac108d48d82a8909d22c0685f71,Yassmin,Settlement Integration Place,Toronto SIP,2025-06-05,1.0,English,Initial,In-person,Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,,,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1970-01-01,Male,Eritrea,Tigrigna,M1G1A4,Permanent Resident,,,56.2,,
11d8f8bd3163da47fc18ee4eccb3231c,Wenxiu,Library Settlement Program,Agincourt Library,2025-06-05,1.5,Cantonese,Initial,In-person,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1969-12-20,Female,Hong Kong,Cantonese,M1G0A6,Federal Skilled Worker,,,56.3,,
dc59ef9781e12336e1e603daf9bc74c2,Gurpreet,Orientation - Brampton,Brampton,2025-06-03,0.5,Urdu,Follow-Up,In-person,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1985-11-23,Female,Pakistan,Urdu,L6X0V5,Privately Sponsored Refugee,2022-10-20,2022-10-20,40.3,3.43,41.2
b5447a9d1be65eb196d5c8192aecc936,Gurpreet,Orientation - Brampton,Brampton,2025-06-03,1.0,Punjabi,,In-person,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,N,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Jun,,1951-11-08,Male,India,Punjabi,L7A4Y7,Family Sponsorship,2013-06-08,2013-06-08,74.4,12.8,153.6
3718998bbaa7ae46288f67d27bf1892f,Gurpreet,Orientation - Brampton,Brampton,2025-06-03,1.0,Punjabi,Follow-Up,In-person,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1949-09-28,Female,India,Punjabi,L6R3S7,Family Sponsorship,2011-04-09,2011-04-09,76.5,14.97,179.6
4550538e51fe0b1f8f7881da12be9af8,Gurpreet,Orientation - Brampton,Brampton,2025-06-03,1.0,Punjabi,Follow-Up,In-person,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1945-07-06,Male,India,Punjabi,L6R3S7,Family Sponsorship,2011-04-09,2011-04-09,80.7,14.97,179.6
c2f4c843ebf1771d86af3d98b005cb04,Maripi,Settlement Integration Place,Toronto SIP,2025-06-06,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1975-01-05,Female,Hungary,Hungarian,M6H4A2,Protected Person,,,51.2,,
7c5c41b271bf2fe66b66fe0a6dbab71f,Maripi,Settlement Integration Place,Toronto SIP,2025-06-06,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1976-02-13,Male,Hungary,,M6H4A2,Protected Person,,,50.1,,
0b04b3b79b309c3b6b5d92f7e9ec9039,Angela Maria,Orientation - Mississauga,Mississauga,2025-06-06,1.0,Spanish,Initial,In-person,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1995-10-02,Female,Mexico,Spanish,L5N2M4,Protected Person,2022-09-12,2022-09-12,30.5,3.54,42.4
c5710a1580bc19c4c924e876c6791e6b,Gurpreet,Orientation - Brampton,Brampton,2025-06-03,1.0,Hindi,Initial,Phone-Email,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,N,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Jun,,1991-11-23,Female,India,Hindi,L6W4M8,Family Sponsorship,2021-08-15,2024-12-18,34.3,4.61,15.2
6312ba27e054f88d9593098898ebd33f,Wenxiu,Library Settlement Program,Agincourt Library,2025-06-04,0.5,Cantonese,Initial,In-person,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1995-04-23,Female,Hong Kong,Cantonese,M1T3N6,Federal Skilled Worker,2024-11-09,2024-11-09,30.9,1.38,16.5
585d97aaf969cbcdccc7c45acc2af960,Gurpreet,Orientation - Brampton,Gurdwara Guru Nanak (GGNMC),2025-06-06,1.0,Hindi,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Jun,,1993-03-11,Female,India,Hindi,L6R2C5,Federal Skilled Worker,2025-05-05,2025-05-05,33.0,0.89,10.7
80388206cc3477508ece011c423e68fc,Daljeet,Orientation - Brampton,Brampton,2025-06-09,1.5,Punjabi,,In-person,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1960-02-22,Female,India,Punjabi,L6R3E4,Family Sponsorship,2014-10-24,2014-10-24,66.1,11.42,137.1
d9a565a8571cc54950c692bb630b8520,Gurpreet,Orientation - Brampton,Gurdwara Guru Nanak (GGNMC),2025-06-06,1.0,Punjabi,Initial,In-person,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,N,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1962-01-01,Female,India,Punjabi,L6R0B8,Family Sponsorship,2022-12-06,2022-12-06,64.2,3.3,39.7
671cf4e4c0b9d30aa7524bba5530c383,Tshring,Youth Program (Peel),Mississauga,2025-06-04,1.0,Nepali,Initial,In-person,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Jun,,1988-11-28,Male,Nepal,Nepali,L6Y0K1,Permanent Resident,2025-03-26,2025-03-26,37.3,1.0,12.0
800fbfec89a0475b98d7b37657ebe215,Anastasiia,Orientation - Brampton,Brampton,2025-06-09,1.0,English,Initial,In-person,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun,,1985-03-11,Female,Nigeria,English,L6V2C2,Federal Skilled Worker,2025-05-07,2025-05-07,41.0,0.89,10.6
